id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1240811988302741504	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	0	AXQWKUJF7SQXP	1
1240812272504561664	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	0	AXQWKUJF7SQXP	1
1240850685714763777	A2UF2FRGVW4T89	0	AM2W23THD4CI7	0	AM2W23THD4CI7	0
1240901577818255360	A2UF2FRGVW4T89	0	AM2W23THD4CI7	0	AM2W23THD4CI7	0
1240908764124811266	A2UF2FRGVW4T89	0	AM2W23THD4CI7	0	AM2W23THD4CI7	0
1240909822289043461	A16FY9L7QTDNRW	0	A3GUJ6JD25FX7O	0	AXQWKUJF7SQXP	0
1240913059045994496	A16FY9L7QTDNRW	0	A3GUJ6JD25FX7O	0	AXQWKUJF7SQXP	0
1240913544868216832	A16FY9L7QTDNRW	0	A3GUJ6JD25FX7O	0	AXQWKUJF7SQXP	0
1240914295036104704	AM2W23THD4CI7	0	A2UF2FRGVW4T89	0	A16FY9L7QTDNRW	0
1240917274355105792	AM2W23THD4CI7	0	A2UF2FRGVW4T89	0	A16FY9L7QTDNRW	0
1240921644412981250	AM2W23THD4CI7	0	A2UF2FRGVW4T89	0	A16FY9L7QTDNRW	0
1240930120421920768	AM2W23THD4CI7	1	AM2W23THD4CI7	0	A3GNQDFPZALU92	1
1240939966735122433	AM2W23THD4CI7	0	AM2W23THD4CI7	0	A3GNQDFPZALU92	0
1240965317074882561	AM2W23THD4CI7	0	AM2W23THD4CI7	0	A3GNQDFPZALU92	0
1240991453855150080	AM2W23THD4CI7	0	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
1240996802880389121	AM2W23THD4CI7	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	0
1241008601629523968	AM2W23THD4CI7	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
1241041199001030657	A3CFNUD7VR2E1E	1	A16FY9L7QTDNRW	1	AM2W23THD4CI7	0
1241060287966371841	A3CFNUD7VR2E1E	1	A16FY9L7QTDNRW	1	AM2W23THD4CI7	1
1241092731595673600	A3CFNUD7VR2E1E	1	A16FY9L7QTDNRW	0	AM2W23THD4CI7	0
1241092819239895040	AM2W23THD4CI7	1	A3M3HUU77NKTES	1	AXQWKUJF7SQXP	0
1241094408990117888	AM2W23THD4CI7	1	A3M3HUU77NKTES	0	AXQWKUJF7SQXP	1
1241099608819826688	AM2W23THD4CI7	0	A3M3HUU77NKTES	0	AXQWKUJF7SQXP	0
1241104516004507648	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	1	A3GNQDFPZALU92	1
1241111752231628802	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	1	A3GNQDFPZALU92	1
1241153041140609024	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	1	A3GNQDFPZALU92	0
1241161060972777472	A681XM15AN28F	1	A3GNQDFPZALU92	0	A681XM15AN28F	0
1241178437580013568	A681XM15AN28F	1	A3GNQDFPZALU92	0	A681XM15AN28F	1
1241198991326318593	A681XM15AN28F	0	A3GNQDFPZALU92	0	A681XM15AN28F	0
1241207935981834242	A3M3HUU77NKTES	1	AXQWKUJF7SQXP	0	AXQWKUJF7SQXP	1
1241221616341643264	A3M3HUU77NKTES	0	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	0
1241223703884521472	A3M3HUU77NKTES	0	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	0
1241238010395381762	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	0	A3CFNUD7VR2E1E	0
1245376238174105603	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	1	A3CFNUD7VR2E1E	1
1245389245537124353	AXQWKUJF7SQXP	0	AI6VJYDFQ90ME	0	A3CFNUD7VR2E1E	0
1245393987894013953	A3GNQDFPZALU92	1	AM2W23THD4CI7	1	AXQWKUJF7SQXP	0
1245399931046604800	A3GNQDFPZALU92	0	AM2W23THD4CI7	1	AXQWKUJF7SQXP	1
1245411012943032321	A3GNQDFPZALU92	1	AM2W23THD4CI7	1	AXQWKUJF7SQXP	1
1245453217015549953	A681XM15AN28F	1	AM2W23THD4CI7	1	A16FY9L7QTDNRW	0
1245453432669921281	A681XM15AN28F	0	AM2W23THD4CI7	1	A16FY9L7QTDNRW	0
1245457704975339520	A681XM15AN28F	1	AM2W23THD4CI7	0	A16FY9L7QTDNRW	0
1245474326716899328	A3GUJ6JD25FX7O	0	AI6VJYDFQ90ME	0	A3M3HUU77NKTES	1
1245476779717881856	A3GUJ6JD25FX7O	1	AI6VJYDFQ90ME	1	A3M3HUU77NKTES	0
1245497081055211520	A3GUJ6JD25FX7O	1	AI6VJYDFQ90ME	1	A3M3HUU77NKTES	0
1245500221297057793	AI6VJYDFQ90ME	0	AXQWKUJF7SQXP	0	A2WNW8A4MOR7T7	1
1245516925926424576	AI6VJYDFQ90ME	0	AXQWKUJF7SQXP	0	A2WNW8A4MOR7T7	0
1263594866233106433	AI6VJYDFQ90ME	1	AXQWKUJF7SQXP	0	A2WNW8A4MOR7T7	0
1245526829084987392	AM2W23THD4CI7	0	A3M3HUU77NKTES	1	A681XM15AN28F	0
1263600419097337861	AM2W23THD4CI7	1	A3M3HUU77NKTES	0	A681XM15AN28F	1
1263618087745490945	AM2W23THD4CI7	0	A3M3HUU77NKTES	0	A681XM15AN28F	1
1263618930326663168	AXQWKUJF7SQXP	0	A3GNQDFPZALU92	0	AM2W23THD4CI7	0
1245558702427365378	AXQWKUJF7SQXP	0	A3GNQDFPZALU92	0	AM2W23THD4CI7	0
1245567423249387524	AXQWKUJF7SQXP	1	A3GNQDFPZALU92	0	AM2W23THD4CI7	0
1264459255995707392	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	1	A39ZQZ2T5Z7JSB	1
1264462545269608450	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	0	A39ZQZ2T5Z7JSB	1
1231812138013876225	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	1	A39ZQZ2T5Z7JSB	1
1245582121902551040	ACCXC5V05C9R9	1	AXQWKUJF7SQXP	1	A3GNQDFPZALU92	1
1264477453440839680	ACCXC5V05C9R9	0	AXQWKUJF7SQXP	1	A3GNQDFPZALU92	0
1264479198841761798	ACCXC5V05C9R9	0	AXQWKUJF7SQXP	1	A3GNQDFPZALU92	0
1245589239468658689	AM2W23THD4CI7	0	A681XM15AN28F	0	A16FY9L7QTDNRW	0
1264497271359471616	AM2W23THD4CI7	1	A681XM15AN28F	0	A16FY9L7QTDNRW	1
1231838641686642688	AM2W23THD4CI7	0	A681XM15AN28F	0	A16FY9L7QTDNRW	0
1231839183267713025	A16FY9L7QTDNRW	0	A2UF2FRGVW4T89	1	AM2W23THD4CI7	0
1231839317422559233	A16FY9L7QTDNRW	1	A2UF2FRGVW4T89	1	AM2W23THD4CI7	1
1264500495395119104	A16FY9L7QTDNRW	0	A2UF2FRGVW4T89	0	AM2W23THD4CI7	0
1263674733259702273	AI6VJYDFQ90ME	0	A3GNQDFPZALU92	0	AXQWKUJF7SQXP	1
1245606004173049858	AI6VJYDFQ90ME	0	A3GNQDFPZALU92	0	AXQWKUJF7SQXP	0
1245607990985502721	AI6VJYDFQ90ME	0	A3GNQDFPZALU92	0	AXQWKUJF7SQXP	0
1231853010114007041	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	0	A681XM15AN28F	0
1231861926482726913	AXQWKUJF7SQXP	0	A2UF2FRGVW4T89	0	A681XM15AN28F	0
1264517562475241472	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	0	A681XM15AN28F	1
