id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1076678213336653825	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A2DHLFPCDUTK2O	5
1079197563700604928	A13U35U1PDLQDK	1	A2DHLFPCDUTK2O	1	ABNJZG6Q8TVDQ	1
1076679102977867777	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	4	A2ZEL4GCEZ1PF5	4
1078751569338908672	A13U35U1PDLQDK	1	A2UF2FRGVW4T89	2	ABNJZG6Q8TVDQ	4
1076685432266649600	A13U35U1PDLQDK	1	A1NF6PELRKACS9	1	A2UF2FRGVW4T89	2
1076686604322787328	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A2DHLFPCDUTK2O	1
1076687929458769920	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A1NF6PELRKACS9	1
1079206500130639872	A13U35U1PDLQDK	4	A2UF2FRGVW4T89	4	A2DHLFPCDUTK2O	2
1076688895088066560	A13U35U1PDLQDK	1	ABNJZG6Q8TVDQ	1	A219VCQZADQ45W	2
1076689043289591808	A13U35U1PDLQDK	4	AM2W23THD4CI7	4	A2DHLFPCDUTK2O	4
1076690475615117314	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A2ZEL4GCEZ1PF5	1
1078763101661519872	A13U35U1PDLQDK	1	A8TIL9U6YHG5	2	ABNJZG6Q8TVDQ	2
1076700120157167616	A13U35U1PDLQDK	4	A8TIL9U6YHG5	1	A3GUJ6JD25FX7O	4
1078769324200882176	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A8TIL9U6YHG5	2
1078771940423172096	A13U35U1PDLQDK	1	A1NF6PELRKACS9	1	AI6VJYDFQ90ME	2
1078780043067867136	A13U35U1PDLQDK	1	A8TIL9U6YHG5	1	AI6VJYDFQ90ME	5
1078795660474966016	A13U35U1PDLQDK	1	A8TIL9U6YHG5	1	A8TIL9U6YHG5	1
1076780105278652421	A13U35U1PDLQDK	4	ABNJZG6Q8TVDQ	4	A219VCQZADQ45W	4
1076829428510904321	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	AI6VJYDFQ90ME	2
1076834997984620549	A13U35U1PDLQDK	1	AM2W23THD4CI7	2	ABNJZG6Q8TVDQ	2
1076840201291513863	A13U35U1PDLQDK	3	A8TIL9U6YHG5	4	A3GUJ6JD25FX7O	4
1076848493069774848	A13U35U1PDLQDK	1	A2WNW8A4MOR7T7	2	ABNJZG6Q8TVDQ	2
1076856303799099392	A13U35U1PDLQDK	1	A219VCQZADQ45W	1	A8TIL9U6YHG5	2
1076872193588453377	A13U35U1PDLQDK	1	A2ZEL4GCEZ1PF5	1	A8TIL9U6YHG5	1
1079054121880248321	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A2DHLFPCDUTK2O	1
1076907797478952960	A13U35U1PDLQDK	4	A3GUJ6JD25FX7O	4	AM2W23THD4CI7	4
1076914450278473728	A13U35U1PDLQDK	4	A264NN7JBX4UDQ	2	A2DHLFPCDUTK2O	4
1076924508362149888	A13U35U1PDLQDK	1	ABNJZG6Q8TVDQ	1	AI6VJYDFQ90ME	5
1076936780182515712	A13U35U1PDLQDK	1	A1NF6PELRKACS9	2	A2DHLFPCDUTK2O	2
1076956514437328896	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A3CR9XJAL7U5JW	1
1076961700765609984	A13U35U1PDLQDK	3	A3GUJ6JD25FX7O	1	AM2W23THD4CI7	4
1076979962966622208	A13U35U1PDLQDK	3	A3GUJ6JD25FX7O	1	A3CR9XJAL7U5JW	4
1076981392783728640	A13U35U1PDLQDK	4	A8TIL9U6YHG5	4	A2DHLFPCDUTK2O	5
1076981652704845824	A13U35U1PDLQDK	2	A3GUJ6JD25FX7O	4	ABNJZG6Q8TVDQ	4
