id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1078822809252462592	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A27VBVMMEX9GJB	1
1079196996257308672	A13U35U1PDLQDK	2	AI6VJYDFQ90ME	1	AI6VJYDFQ90ME	1
1078746592969146373	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	AI6VJYDFQ90ME	1
1076678854528372736	A13U35U1PDLQDK	3	A3GUJ6JD25FX7O	1	A3CFNUD7VR2E1E	1
1079198674587049984	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	2	A35EI6GDSC0EY8	2
1078827738545434626	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A2UF2FRGVW4T89	2
1076682787481157632	A13U35U1PDLQDK	1	AFS04JY1ZARXK	2	A27VBVMMEX9GJB	1
1076684145563062272	A13U35U1PDLQDK	3	A27VBVMMEX9GJB	2	AI6VJYDFQ90ME	1
1076685319511162880	A13U35U1PDLQDK	1	AFS04JY1ZARXK	1	A3QZMGTVA4VO44	4
1078753706118660096	A13U35U1PDLQDK	1	A27VBVMMEX9GJB	2	AM2W23THD4CI7	2
1079206106562510850	A13U35U1PDLQDK	5	AI6VJYDFQ90ME	3	AI6VJYDFQ90ME	3
1078755853405044736	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A3GUJ6JD25FX7O	1
1078833397349404672	A13U35U1PDLQDK	1	AFIIFNK4FM7MZ	1	A2UF2FRGVW4T89	1
1076688758446194688	A13U35U1PDLQDK	2	A3CFNUD7VR2E1E	2	A3AJR1PM02424Y	1
1078759546020130817	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A2UF2FRGVW4T89	1
1078760497640554496	A13U35U1PDLQDK	1	AFS04JY1ZARXK	1	A27VBVMMEX9GJB	1
1078763699777740801	A13U35U1PDLQDK	1	A27VBVMMEX9GJB	2	ALJBVO9XK6O99	1
1076701209430351872	A13U35U1PDLQDK	3	A3GUJ6JD25FX7O	1	AI6VJYDFQ90ME	3
1078774257394561024	A13U35U1PDLQDK	1	A3QZMGTVA4VO44	3	A27VBVMMEX9GJB	1
1078775890149105665	A13U35U1PDLQDK	1	A8TIL9U6YHG5	1	AI6VJYDFQ90ME	4
1076712884841852929	A13U35U1PDLQDK	2	AXFESYBQ21CVX	4	AI6VJYDFQ90ME	4
1076714393138880513	A13U35U1PDLQDK	3	AFS04JY1ZARXK	3	ALJBVO9XK6O99	3
1078779420788191232	A13U35U1PDLQDK	3	AI6VJYDFQ90ME	2	A35EI6GDSC0EY8	4
1076716392680833026	A13U35U1PDLQDK	3	A2UF2FRGVW4T89	3	ABNJZG6Q8TVDQ	3
1078780905882337280	A13U35U1PDLQDK	3	AI6VJYDFQ90ME	3	AJ2H4FUPQKF9E	3
1076718923612020742	A13U35U1PDLQDK	3	A2UF2FRGVW4T89	4	AI6VJYDFQ90ME	4
1078786233873170433	A13U35U1PDLQDK	1	AJ2H4FUPQKF9E	1	ABNJZG6Q8TVDQ	1
1078788003680550912	A13U35U1PDLQDK	2	ALJBVO9XK6O99	2	AFS04JY1ZARXK	2
1076727589153181696	A13U35U1PDLQDK	3	AI6VJYDFQ90ME	4	AI6VJYDFQ90ME	2
1076728160904007680	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	1	A2UF2FRGVW4T89	1
1078792041453309952	A13U35U1PDLQDK	3	ABNJZG6Q8TVDQ	1	A104V8NZIQFN2F	5
1076739969937432577	A13U35U1PDLQDK	1	ABNJZG6Q8TVDQ	1	A27VBVMMEX9GJB	1
1078797379661381633	A13U35U1PDLQDK	5	A2UF2FRGVW4T89	2	AJ2H4FUPQKF9E	2
1076788966504972289	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A3CFNUD7VR2E1E	1
1076809826737491975	A13U35U1PDLQDK	4	AI6VJYDFQ90ME	4	A2UF2FRGVW4T89	4
1078981752033591296	A13U35U1PDLQDK	4	AI6VJYDFQ90ME	4	A2UF2FRGVW4T89	4
1076839740081618945	A13U35U1PDLQDK	2	AFIIFNK4FM7MZ	1	A2UF2FRGVW4T89	4
1076841570765365250	A13U35U1PDLQDK	5	AI6VJYDFQ90ME	4	AI6VJYDFQ90ME	4
1076846276174585856	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	4	A3GE7CHWBLELVD	1
1076848411255754759	A13U35U1PDLQDK	3	ALJBVO9XK6O99	1	ALJBVO9XK6O99	1
1076855075509882881	A13U35U1PDLQDK	3	A3GUJ6JD25FX7O	3	AI6VJYDFQ90ME	1
1076855222478221313	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	AI6VJYDFQ90ME	1
1076860309283975168	A13U35U1PDLQDK	5	AI6VJYDFQ90ME	2	ABNJZG6Q8TVDQ	2
1076861356995952641	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	4	A3CFNUD7VR2E1E	4
1076867388426149889	A13U35U1PDLQDK	5	AI6VJYDFQ90ME	4	AI6VJYDFQ90ME	4
1076867467782311936	A13U35U1PDLQDK	2	AI6VJYDFQ90ME	4	AI6VJYDFQ90ME	4
1076869019754475521	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	2	AI6VJYDFQ90ME	3
1079030374208987136	A13U35U1PDLQDK	5	AI6VJYDFQ90ME	1	A2UF2FRGVW4T89	1
1079031287233556480	A13U35U1PDLQDK	1	A3GE7CHWBLELVD	1	ABNJZG6Q8TVDQ	1
1076879679842340875	A13U35U1PDLQDK	2	A1NF6PELRKACS9	1	AX8EX2QI5HIQQ	2
1076889471784812544	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	A27VBVMMEX9GJB	1
1076889486724722688	A13U35U1PDLQDK	1	AFS04JY1ZARXK	2	AFS04JY1ZARXK	2
1076890030432571395	A13U35U1PDLQDK	1	A2UF2FRGVW4T89	1	AI6VJYDFQ90ME	1
1076891887464865794	A13U35U1PDLQDK	1	A8TIL9U6YHG5	1	A27VBVMMEX9GJB	1
1076897028465139718	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	1	A3CFNUD7VR2E1E	1
1076900757037694977	A13U35U1PDLQDK	3	ABNJZG6Q8TVDQ	3	A3CFNUD7VR2E1E	4
1076904414856675329	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	1	AM2W23THD4CI7	2
1076906049549029376	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	3	ABNJZG6Q8TVDQ	4
1076911062920749056	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	1	A3CFNUD7VR2E1E	1
1076922688357187587	A13U35U1PDLQDK	4	A2UF2FRGVW4T89	2	A35EI6GDSC0EY8	1
1076924560409276424	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	4	A3QZMGTVA4VO44	4
1076928293985767428	A13U35U1PDLQDK	1	A27VBVMMEX9GJB	4	A35EI6GDSC0EY8	4
1076929646204239877	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A2UF2FRGVW4T89	2
1076930420959150081	A13U35U1PDLQDK	4	A3CFNUD7VR2E1E	4	A8TIL9U6YHG5	4
1079089220000464897	A13U35U1PDLQDK	3	AI6VJYDFQ90ME	1	AI6VJYDFQ90ME	2
1076935080021504000	A13U35U1PDLQDK	1	A27VBVMMEX9GJB	4	AI6VJYDFQ90ME	4
1076936568164765697	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	1	AI6VJYDFQ90ME	1
1076938920674447360	A13U35U1PDLQDK	3	A8TIL9U6YHG5	2	AI6VJYDFQ90ME	3
1076940661352525824	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	1	A2UF2FRGVW4T89	1
1076941781223251968	A13U35U1PDLQDK	2	A3AJR1PM02424Y	4	A2UF2FRGVW4T89	2
1076941828526690304	A13U35U1PDLQDK	3	A3CFNUD7VR2E1E	4	ABNJZG6Q8TVDQ	4
1076947113324539904	A13U35U1PDLQDK	1	AI6VJYDFQ90ME	3	AI6VJYDFQ90ME	4
1076953710855626753	A13U35U1PDLQDK	1	A1NYV6LPHCYADS	4	A2UF2FRGVW4T89	1
1076954065580503040	A13U35U1PDLQDK	3	AI6VJYDFQ90ME	4	AI6VJYDFQ90ME	3
1076954875324321792	A13U35U1PDLQDK	5	A3CFNUD7VR2E1E	1	AI6VJYDFQ90ME	1
1076960844221767680	A13U35U1PDLQDK	3	ABNJZG6Q8TVDQ	2	AI6VJYDFQ90ME	1
1076968680473403392	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	3	AI6VJYDFQ90ME	1
1076973245692284928	A13U35U1PDLQDK	1	ABNJZG6Q8TVDQ	1	A2UF2FRGVW4T89	1
1076973729354256384	A13U35U1PDLQDK	1	ALJBVO9XK6O99	1	A1NF6PELRKACS9	1
1076976842874200064	A13U35U1PDLQDK	1	A3CFNUD7VR2E1E	2	AI6VJYDFQ90ME	1
1076980503343915009	A13U35U1PDLQDK	2	AI6VJYDFQ90ME	1	A3CFNUD7VR2E1E	4
1076980573447417856	A13U35U1PDLQDK	1	A3GUJ6JD25FX7O	1	A3CFNUD7VR2E1E	1
