id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1078747220697120768	AI6VJYDFQ90ME	1	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0
1078827064881377281	AFS04JY1ZARXK	1	A3GE7CHWBLELVD	0	A3GUJ6JD25FX7O	0
1076684792798871553	AFS04JY1ZARXK	0	A3GE7CHWBLELVD	0	A3GUJ6JD25FX7O	0
1078834110741835777	A2HS7Q2MMN5MME	1	AFIIFNK4FM7MZ	0	A2ZEL4GCEZ1PF5	0
1076689170041581568	A2HS7Q2MMN5MME	0	AFIIFNK4FM7MZ	0	A2ZEL4GCEZ1PF5	0
1076690475615117314	A2ZEL4GCEZ1PF5	0	AJ2H4FUPQKF9E	0	A3GUJ6JD25FX7O	0
1078835879135850496	A2ZEL4GCEZ1PF5	1	AJ2H4FUPQKF9E	0	A3GUJ6JD25FX7O	0
1076696357694369792	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0	AI6VJYDFQ90ME	0
1076697431696379909	A2ZEL4GCEZ1PF5	1	A2ZEL4GCEZ1PF5	1	AI6VJYDFQ90ME	1
1078764793291522050	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0	AI6VJYDFQ90ME	0
1076700072643981312	A3GUJ6JD25FX7O	0	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0
1076700811898556417	A3GUJ6JD25FX7O	0	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0
1076701094305251328	A3GUJ6JD25FX7O	1	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0
1078860318011318272	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0	A3GNQDFPZALU92	0
1076702152184066053	A2ZEL4GCEZ1PF5	0	A2ZEL4GCEZ1PF5	0	A3GNQDFPZALU92	0
1076713757248770048	A20PV3RB3I0W8S	0	A3GUJ6JD25FX7O	0	A2ZEL4GCEZ1PF5	0
1076715714218782721	A3VKWFQA0KO1KB	0	A2ZEL4GCEZ1PF5	0	AI6VJYDFQ90ME	1
1078878115294777346	A3VKWFQA0KO1KB	0	A2ZEL4GCEZ1PF5	0	AI6VJYDFQ90ME	0
1078784132572798977	A2RHLZO74ZXQV3	1	A2ZEL4GCEZ1PF5	0	A3CFNUD7VR2E1E	0
1076727501790105600	A3P3VHR1TLR81T	0	AJ2H4FUPQKF9E	1	A2ZEL4GCEZ1PF5	1
1078789554075828225	A3P3VHR1TLR81T	0	AJ2H4FUPQKF9E	0	A2ZEL4GCEZ1PF5	0
1076730171212869632	A3P3VHR1TLR81T	0	AJ2H4FUPQKF9E	0	A2ZEL4GCEZ1PF5	0
1078793878004740096	A2RHLZO74ZXQV3	1	A2ZEL4GCEZ1PF5	0	AI6VJYDFQ90ME	0
1076736308234670080	A2RHLZO74ZXQV3	1	A2ZEL4GCEZ1PF5	1	AI6VJYDFQ90ME	1
