id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
1197551842638680065	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	AE03LUY7RH400	1
1265884585679826944	AXQWKUJF7SQXP	0	AXQWKUJF7SQXP	1	AE03LUY7RH400	1
1241083023774429187	A681XM15AN28F	0	A1CF6U3GF7DZEJ	0	A681XM15AN28F	0
1197903463151046656	A681XM15AN28F	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	0
1231777788937502721	A681XM15AN28F	0	A1CF6U3GF7DZEJ	0	A681XM15AN28F	0
1197007642050355200	AXQWKUJF7SQXP	0	AXQWKUJF7SQXP	0	A681XM15AN28F	0
1197157752583458817	AXQWKUJF7SQXP	0	AXQWKUJF7SQXP	0	A681XM15AN28F	0
1155578052564246528	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	0	A681XM15AN28F	0
1174480048402903046	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	1
1202211292016197633	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	0
1184491000401666050	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	1
1241228967132135424	AEF601SQFOSBL	0	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	0
1162401560762044416	AEF601SQFOSBL	1	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	0
1197802192805269505	AEF601SQFOSBL	1	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	1
1241083432287027202	A681XM15AN28F	0	AE03LUY7RH400	0	A681XM15AN28F	0
1235001553523822599	A681XM15AN28F	0	AE03LUY7RH400	1	A681XM15AN28F	0
1162489053448679424	A681XM15AN28F	0	AE03LUY7RH400	0	A681XM15AN28F	0
1155587622774943745	A16FY9L7QTDNRW	0	A681XM15AN28F	1	A681XM15AN28F	0
1196625088809984002	A16FY9L7QTDNRW	0	A681XM15AN28F	0	A681XM15AN28F	0
1174455120844578817	A16FY9L7QTDNRW	1	A681XM15AN28F	1	A681XM15AN28F	1
1241061920016347137	AXQWKUJF7SQXP	0	A16FY9L7QTDNRW	1	AE03LUY7RH400	1
1162187937351520257	AXQWKUJF7SQXP	0	A16FY9L7QTDNRW	0	AE03LUY7RH400	0
1245403170978832388	AXQWKUJF7SQXP	0	A16FY9L7QTDNRW	0	AE03LUY7RH400	1
1196969255906009091	A681XM15AN28F	1	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1155233630958096384	A681XM15AN28F	0	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1196602202686554112	A681XM15AN28F	0	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1196974101837074432	A1CF6U3GF7DZEJ	1	A3GUJ6JD25FX7O	1	A16FY9L7QTDNRW	1
1196630506793840645	A1CF6U3GF7DZEJ	1	A3GUJ6JD25FX7O	1	A16FY9L7QTDNRW	1
1197850796920057856	A1CF6U3GF7DZEJ	1	A3GUJ6JD25FX7O	0	A16FY9L7QTDNRW	0
1197711669167673345	AXQWKUJF7SQXP	0	A5BMA5POGL8DW	1	A681XM15AN28F	0
1196513436869562369	AXQWKUJF7SQXP	0	A5BMA5POGL8DW	1	A681XM15AN28F	0
1184494131361599491	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	0	A681XM15AN28F	0
1155323256653713409	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	0
1196550546296991744	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1
1241091655534608387	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1
1197697005285453825	A3P7M9666KJCP	0	AEF601SQFOSBL	0	A681XM15AN28F	0
1240851844680650754	A3P7M9666KJCP	1	AEF601SQFOSBL	1	A681XM15AN28F	0
1231783704051224576	A3P7M9666KJCP	0	AEF601SQFOSBL	0	A681XM15AN28F	0
1231352623204192258	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	A1CF6U3GF7DZEJ	1
1273587043365519367	AXQWKUJF7SQXP	0	AXQWKUJF7SQXP	0	A1CF6U3GF7DZEJ	0
1263826614913122306	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	A1CF6U3GF7DZEJ	1
1174496951771049986	AXQWKUJF7SQXP	0	A3PBZQQIFK4MI8	1	A16FY9L7QTDNRW	1
1196600430681317376	AXQWKUJF7SQXP	1	A3PBZQQIFK4MI8	1	A16FY9L7QTDNRW	0
1241040886374563841	AXQWKUJF7SQXP	0	A3PBZQQIFK4MI8	0	A16FY9L7QTDNRW	0
1197715167011835906	A681XM15AN28F	0	A3P7M9666KJCP	0	A1CF6U3GF7DZEJ	1
1197590837074415616	A681XM15AN28F	1	A3P7M9666KJCP	0	A1CF6U3GF7DZEJ	1
1155215848602263554	A681XM15AN28F	0	A3P7M9666KJCP	1	A1CF6U3GF7DZEJ	1
1197632908913102848	AXQWKUJF7SQXP	1	A3GUJ6JD25FX7O	1	A681XM15AN28F	0
1241127814872653828	AXQWKUJF7SQXP	0	A3GUJ6JD25FX7O	1	A681XM15AN28F	0
1204262350632734720	AXQWKUJF7SQXP	0	A3GUJ6JD25FX7O	0	A681XM15AN28F	0
1245462808122146817	AXQWKUJF7SQXP	1	A3P7M9666KJCP	0	AWIPMIAD5U5MP	0
1197343099539865600	AXQWKUJF7SQXP	0	A3P7M9666KJCP	1	AWIPMIAD5U5MP	0
1264408735889469441	AXQWKUJF7SQXP	0	A3P7M9666KJCP	0	AWIPMIAD5U5MP	1
1197216884992512000	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	0
1197651196191875073	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	1
1196361671058640896	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	1	A1CF6U3GF7DZEJ	1
1245475527416328192	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	1	AWIPMIAD5U5MP	1
1240864509276966912	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	1	AWIPMIAD5U5MP	1
1155488446527549440	A16FY9L7QTDNRW	0	A1CF6U3GF7DZEJ	0	AWIPMIAD5U5MP	0
1197008955177918465	A3GUJ6JD25FX7O	0	A1CF6U3GF7DZEJ	0	A2LN42YO5UY41W	0
1232026420681072642	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1	A2LN42YO5UY41W	0
1196512421483044869	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1	A2LN42YO5UY41W	0
1232021486287847425	A2WNW8A4MOR7T7	0	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1174622131860201472	A2WNW8A4MOR7T7	0	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1245528690878033922	A2WNW8A4MOR7T7	1	A16FY9L7QTDNRW	0	A16FY9L7QTDNRW	0
1245568213297115136	A3GUJ6JD25FX7O	1	A3P7M9666KJCP	1	A681XM15AN28F	1
1196632383874842624	A3GUJ6JD25FX7O	1	A3P7M9666KJCP	1	A681XM15AN28F	1
1245524385198374912	A3GUJ6JD25FX7O	1	A3P7M9666KJCP	1	A681XM15AN28F	0
1155325291155189760	A3PBZQQIFK4MI8	0	A681XM15AN28F	0	A681XM15AN28F	0
1235095033881100289	A3PBZQQIFK4MI8	0	A681XM15AN28F	1	A681XM15AN28F	1
1162315112058884096	A3PBZQQIFK4MI8	0	A681XM15AN28F	0	A681XM15AN28F	0
1197836422276882433	AXQWKUJF7SQXP	0	A16FY9L7QTDNRW	0	AEF601SQFOSBL	0
1197345174432600064	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	0	AEF601SQFOSBL	0
1197083938960732161	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	0	AEF601SQFOSBL	0
